party_family,ministry_clean,n,p_total,m_total,expected,excess,excess_pct,pearson_resid
BJP,Textiles,65,5359,153,72.7530612244898,-7.753061224489798,-10.65668041179276,-0.9089658722001086
BJP,Tourism,103,5359,174,82.73877551020408,20.26122448979592,24.48818509200336,2.2274663083798907
BJP,Tribal Affairs,61,5359,129,61.340816326530614,-0.34081632653061433,-0.5556110057557342,-0.043515664071877534
BJP,Urban Development,112,5359,238,113.17142857142858,-1.171428571428578,-1.0350921484473674,-0.11011523585556349
BJP,"Water Resources, River Development And Ganaga Rejuvenation",58,5359,108,51.35510204081633,6.644897959183673,12.939119376887618,0.9272493081211463
BJP,Women & Child,97,5359,218,103.66122448979591,-6.661224489795913,-6.425955821553723,-0.6542532712098601
BJP,Youth Affairs And Sports,94,5359,171,81.31224489795919,12.68775510204081,15.603744697939403,1.4070411913025962
BSP,Agriculture,1,41,689,2.5065661047027508,-1.5065661047027508,-60.104782470175934,-0.9515872424538863
BSP,Atomic Energy,0,41,68,0.2473824312333629,-0.2473824312333629,-24.73824312333629,-0.34985158934305133
BSP,"Ayurveda,Yoga & Naturopathy,Unani,Siddha And Homeopathy (Ayush)",2,41,157,0.5711623779946762,1.4288376220053238,142.88376220053237,1.8906149177731744
BSP,Ayush,0,41,53,0.19281277728482699,-0.19281277728482699,-19.2812777284827,-0.27267844463502533
BSP,Chemicals And Fertilizers,0,41,203,0.7385093167701864,-0.7385093167701864,-73.85093167701864,-0.8593656478881306
BSP,Civil Aviation,0,41,348,1.2660159716060337,-1.2660159716060337,-100,-1.1251737517406073
BSP,Coal,0,41,137,0.4984028393966282,-0.4984028393966282,-49.840283939662825,-0.704848054999971
BSP,Commerce,2,41,280,1.0186335403726707,0.9813664596273293,96.34146341463416,0.9723491187147514
BSP,Communications,1,41,186,0.6766637089618456,0.3233362910381544,32.33362910381544,0.39306829037706936
BSP,Communications And Information Technology,0,41,50,0.18189884649511978,-0.18189884649511978,-18.189884649511978,-0.2572438156934201
BSP,"Consumer Affairs, Food And Public Distribution",2,41,248,0.9022182786157942,1.0977817213842058,109.77817213842059,1.155740106784442
BSP,Cooperation,0,41,38,0.13824312333629105,-0.13824312333629105,-13.824312333629104,-0.1955052999269993
BSP,Corporate Affairs,0,41,113,0.41109139307897075,-0.41109139307897075,-41.109139307897074,-0.5813710234671295
BSP,Culture,0,41,185,0.6730257320319432,-0.6730257320319432,-67.30257320319431,-0.8203814551974851
BSP,Defence,0,41,177,0.643921916592724,-0.643921916592724,-64.3921916592724,-0.802447454100718
BSP,Drinking Water And Sanitation,0,41,73,0.2655723158828749,-0.2655723158828749,-26.55723158828749,-0.37557597091239336
BSP,Earth Sciences,0,41,51,0.18553682342502217,-0.18553682342502217,-18.553682342502217,-0.2623886920072885
BSP,Education,2,41,581,2.113664596273292,-0.11366459627329206,-5.377607992947405,-0.07818207220548681
BSP,Electronics And Information Technology,2,41,127,0.46202307009760424,1.5379769299023958,153.79769299023957,2.175027832884903
BSP,"Environment,  Forests And Climate Change",1,41,315,1.1459627329192548,-0.14596273291925477,-12.737127371273722,-0.13635050130644022
BSP,"Environment, Forest And Climate Change",0,41,60,0.21827861579414373,-0.21827861579414373,-21.827861579414375,-0.3086925788321041
BSP,External Affairs,0,41,165,0.6002661934338953,-0.6002661934338953,-60.026619343389534,-0.7747684773104127
BSP,Finance,2,41,569,2.070008873114463,-0.07000887311446302,-3.3820566676668453,-0.048659426230958765
BSP,"Fisheries, Animal Husbandry And Dairying",1,41,114,0.4147293700088731,0.5852706299911269,58.52706299911269,0.8276976625920971
BSP,Food Processing Industries,0,41,114,0.4147293700088731,-0.4147293700088731,-41.47293700088731,-0.5865158997809978
BSP,Health,0,41,743,2.70301685891748,-2.70301685891748,-100.00000000000001,-1.6440854171597898
BSP,Heavy Industries,1,41,31,0.11277728482697427,0.8872227151730258,88.72227151730257,1.2547223966431744
BSP,Heavy Industries And Public Enterprises,0,41,31,0.11277728482697427,-0.11277728482697427,-11.277728482697427,-0.15949116572992048
BSP,Home Affairs,0,41,314,1.1423247559893523,-1.1423247559893523,-100,-1.0687959374872982
BSP,Housing And Urban  Poverty Alleviation,0,41,32,0.11641526175687666,-0.11641526175687666,-11.641526175687666,-0.16463604204378887
BSP,I&B,1,41,128,0.46566104702750666,0.5343389529724933,53.433895297249336,0.7556693941979394
BSP,Jal Shakti,4,41,289,1.0513753327417923,2.9486246672582075,280.45404675500043,2.8756803026313285
BSP,Labour,0,41,242,0.8803904170363798,-0.8803904170363798,-88.03904170363798,-0.9382912218689781
BSP,Law And Justice,2,41,164,0.5966282165039929,1.403371783496007,140.33717834960072,1.8168574158933393
BSP,"Micro, Small And Medium Enterprises",0,41,38,0.13824312333629105,-0.13824312333629105,-13.824312333629104,-0.1955052999269993
BSP,"Micro,Small And Medium Enterprises",0,41,98,0.3565217391304348,-0.3565217391304348,-35.65217391304348,-0.5041978787591034
BSP,Mines,0,41,68,0.2473824312333629,-0.2473824312333629,-24.73824312333629,-0.34985158934305133
BSP,Minority Affairs,1,41,89,0.3237799467613132,0.6762200532386868,67.62200532386868,0.9563195704388072
BSP,New And Renewable Energy,0,41,155,0.5638864241348713,-0.5638864241348713,-56.38864241348713,-0.7509237139249707
BSP,Panchayati Raj,0,41,76,0.2764862466725821,-0.2764862466725821,-27.648624667258208,-0.3910105998539986
BSP,"Personnel, Public Grievances And Pensions",0,41,45,0.16370896184560782,-0.16370896184560782,-16.37089618456078,-0.2315194341240781
BSP,Petroleum,1,41,223,0.8112688553682342,0.18873114463176577,18.873114463176577,0.20953721725570562
BSP,Planning,0,41,58,0.21100266193433895,-0.21100266193433895,-21.100266193433896,-0.2984028262043673
BSP,"Ports, Shipping And Waterways",0,41,55,0.20008873114463177,-0.20008873114463177,-20.008873114463178,-0.2829681972627621
BSP,Power,1,41,165,0.6002661934338953,0.3997338065661047,39.973380656610466,0.5159396881424108
BSP,Railways,2,41,701,2.5502218278615794,-0.5502218278615794,-21.575449705994917,-0.34454728810669955
BSP,Road Transport,0,41,406,1.4770186335403728,-1.4770186335403728,-100,-1.215326554280936
BSP,Rural Development,3,41,321,1.167790594498669,1.832209405501331,156.89537269204467,1.6954798067980665
BSP,Science & Tech,0,41,80,0.29103815439219166,-0.29103815439219166,-29.103815439219165,-0.4115901051094722
BSP,Shipping,0,41,45,0.16370896184560782,-0.16370896184560782,-16.37089618456078,-0.2315194341240781
BSP,Skill Development And Entrepreneurship,1,41,152,0.5529724933451642,0.4470275066548358,44.702750665483585,0.6011494897330181
BSP,Social Justice,0,41,155,0.5638864241348713,-0.5638864241348713,-56.38864241348713,-0.7509237139249707
BSP,Statistics And Programme Implementation,0,41,33,0.12005323868677906,-0.12005323868677906,-12.005323868677905,-0.16978091835765727
BSP,Steel,0,41,41,0.14915705412599822,-0.14915705412599822,-14.915705412599822,-0.2109399288686045
BSP,Textiles,2,41,153,0.5566104702750665,1.4433895297249335,144.33895297249336,1.9346743102544182
BSP,Tourism,1,41,174,0.6330079858030169,0.36699201419698313,36.69920141969831,0.46126661145188375
BSP,Tribal Affairs,0,41,129,0.4692990239574091,-0.4692990239574091,-46.92990239574091,-0.6636890444890239
BSP,Urban Development,0,41,238,0.8658385093167702,-0.8658385093167702,-86.58385093167702,-0.9305044380962244
BSP,"Water Resources, River Development And Ganaga Rejuvenation",0,41,108,0.39290150842945876,-0.39290150842945876,-39.29015084294588,-0.5556466418977875
BSP,Women & Child,4,41,218,0.7930789707187222,3.2069210292812778,320.6921029281278,3.6010574365080257
BSP,Youth Affairs And Sports,1,41,171,0.6220940550133097,0.3779059449866903,37.79059449866903,0.4791325750664908
DMK,Agriculture,23,394,689,24.08748890860692,-1.0874889086069217,-4.514745861360173,-0.2215792420198289
DMK,Atomic Energy,1,394,68,2.377284826974268,-1.3772848269742681,-57.93520453866826,-0.8932708332793506
DMK,"Ayurveda,Yoga & Naturopathy,Unani,Siddha And Homeopathy (Ayush)",5,394,157,5.488731144631766,-0.4887311446317657,-8.904264606033172,-0.20860947804475977
DMK,Ayush,0,394,53,1.8528837622005323,-1.8528837622005323,-100,-1.3612067301481183
DMK,Chemicals And Fertilizers,8,394,203,7.096894409937888,0.9031055900621121,12.725363206721516,0.33900363785011106
DMK,Civil Aviation,14,394,348,12.166104702750665,1.8338952972493345,15.073808273528211,0.5257735834412137
DMK,Coal,3,394,137,4.789529724933452,-1.7895297249334519,-37.36337026195858,-0.817697142635765
DMK,Commerce,8,394,280,9.788819875776397,-1.7888198757763973,-18.274111675126903,-0.571743772826819
DMK,Communications,6,394,186,6.502573203194321,-0.5025732031943209,-7.728835762240047,-0.1970864212976582
DMK,Communications And Information Technology,0,394,50,1.7480035492457853,-1.7480035492457853,-100,-1.322120852738427
DMK,"Consumer Affairs, Food And Public Distribution",0,394,248,8.670097604259094,-8.670097604259094,-100,-2.944502946892581
DMK,Cooperation,1,394,38,1.3284826974267967,-0.3284826974267967,-24.726155490248455,-0.28499323241844204
DMK,Corporate Affairs,2,394,113,3.9504880212954747,-1.9504880212954747,-49.37334351556534,-0.9813364107094814
DMK,Culture,10,394,185,6.467613132209405,3.5323868677905947,54.61654547948965,1.3889808062598885
DMK,Defence,4,394,177,6.1879325643300795,-2.1879325643300795,-35.35805443230377,-0.8795512418488926
DMK,Drinking Water And Sanitation,0,394,73,2.5520851818988466,-2.5520851818988466,-100,-1.5975247046286474
DMK,Earth Sciences,2,394,51,1.7829636202307009,0.21703637976929913,12.172787896884648,0.16254038934490667
DMK,Education,32,394,581,20.311801242236026,11.688198757763974,57.54388110818909,2.593423065536461
DMK,Electronics And Information Technology,7,394,127,4.439929015084295,2.560070984915705,57.660178264518954,1.214965634740597
DMK,"Environment,  Forests And Climate Change",7,394,315,11.012422360248447,-4.012422360248447,-36.43542019176537,-1.20910832716712
DMK,"Environment, Forest And Climate Change",2,394,60,2.0976042590949424,-0.09760425909494241,-4.653130287648058,-0.06739178987073463
DMK,External Affairs,6,394,165,5.768411712511091,0.23158828748890858,4.014766958929395,0.09642473773288222
DMK,Finance,26,394,569,19.892280390417035,6.107719609582965,30.703969025719726,1.3694204383987276
DMK,"Fisheries, Animal Husbandry And Dairying",6,394,114,3.9854480922803903,2.0145519077196097,50.547689019503075,1.009113191594766
DMK,Food Processing Industries,7,394,114,3.9854480922803903,3.0145519077196097,75.6389705227536,1.510025174913697
DMK,Health,28,394,743,25.975332741792368,2.024667258207632,7.794576794583631,0.3972584099497263
DMK,Heavy Industries,0,394,31,1.0837622005323868,-1.0837622005323868,-100,-1.0410390004857584
DMK,Heavy Industries And Public Enterprises,1,394,31,1.0837622005323868,-0.08376220053238681,-7.728835762240047,-0.08046019456840964
DMK,Home Affairs,4,394,314,10.977462289263531,-6.977462289263531,-63.561705842413275,-2.1059425575183672
DMK,Housing And Urban  Poverty Alleviation,0,394,32,1.1187222715173026,-1.1187222715173026,-100,-1.0576966821907416
DMK,I&B,4,394,128,4.4748890860692105,-0.47488908606921054,-10.612309644670056,-0.2244920940309665
DMK,Jal Shakti,9,394,289,10.10346051464064,-1.1034605146406395,-10.921609611297495,-0.3471536397963658
DMK,Labour,9,394,242,8.4603371783496,0.5396628216503991,6.378738935268698,0.18553620273085167
DMK,Law And Justice,10,394,164,5.733451641526176,4.266548358473824,74.4150055713755,1.781839554691647
DMK,"Micro, Small And Medium Enterprises",0,394,38,1.3284826974267967,-1.3284826974267967,-100,-1.1525982376469248
DMK,"Micro,Small And Medium Enterprises",6,394,98,3.4260869565217393,2.5739130434782607,75.12690355329948,1.3905758410528022
DMK,Mines,1,394,68,2.377284826974268,-1.3772848269742681,-57.93520453866826,-0.8932708332793506
DMK,Minority Affairs,4,394,89,3.1114463176574976,0.8885536823425024,28.557577140249826,0.5037354496831551
DMK,New And Renewable Energy,4,394,155,5.4188110026619345,-1.4188110026619345,-26.18306860979204,-0.6094983660931772
DMK,Panchayati Raj,3,394,76,2.6569653948535934,0.3430346051464066,12.910766764627313,0.21044808811774174
DMK,"Personnel, Public Grievances And Pensions",1,394,45,1.5732031943212068,-0.5732031943212068,-36.435420191765374,-0.45699999168878885
DMK,Petroleum,8,394,223,7.796095829636203,0.20390417036379738,2.6154651612756328,0.07302768336907063
DMK,Planning,0,394,58,2.0276841171251108,-2.0276841171251108,-100,-1.4239677373891275
DMK,"Ports, Shipping And Waterways",5,394,55,1.9228039041703637,3.0771960958296365,160.0369173973235,2.219155193770039
DMK,Power,2,394,165,5.768411712511091,-3.7684117125110914,-65.3284110136902,-1.5690262879369763
DMK,Railways,33,394,701,24.50700976042591,8.492990239574091,34.65535094897065,1.715597730700943
DMK,Road Transport,10,394,406,14.193788819875776,-4.193788819875776,-29.546647995799052,-1.1131594765782082
DMK,Rural Development,12,394,321,11.22218278615794,0.7778172138420594,6.931068836282564,0.23218752445350782
DMK,Science & Tech,1,394,80,2.7968056787932563,-1.7968056787932563,-64.24492385786802,-1.0744098101816533
DMK,Shipping,0,394,45,1.5732031943212068,-1.5732031943212068,-99.99999999999999,-1.2542739709972486
DMK,Skill Development And Entrepreneurship,3,394,152,5.313930789707187,-2.313930789707187,-43.544616617686344,-1.0037889674511256
DMK,Social Justice,5,394,155,5.4188110026619345,-0.4188110026619345,-7.728835762240055,-0.17991446453782348
DMK,Statistics And Programme Implementation,3,394,33,1.1536823425022182,1.8463176574977818,160.0369173973235,1.7189502216242107
DMK,Steel,1,394,41,1.433362910381544,-0.43336291038154395,-30.233997771449797,-0.3619709003042178
DMK,Textiles,13,394,153,5.348890860692103,7.651109139307897,143.04104044325004,3.30820587604741
DMK,Tourism,4,394,174,6.083052351375333,-2.0830523513753327,-34.24353812941245,-0.844577306230066
DMK,Tribal Affairs,4,394,129,4.509849157054126,-0.5098491570541261,-11.305237476881915,-0.2400826065729244
DMK,Urban Development,13,394,238,8.320496894409938,4.6795031055900616,56.240668856375024,1.6222773639975046
DMK,"Water Resources, River Development And Ganaga Rejuvenation",0,394,108,3.7756876663708963,-3.7756876663708963,-100,-1.9431128805015152
DMK,Women & Child,8,394,218,7.621295474711624,0.3787045252883763,4.969030875983795,0.13717851431739328
DMK,Youth Affairs And Sports,5,394,171,5.978172138420586,-0.9781721384205859,-16.362394989164965,-0.4000654808432461
INC,Agriculture,96,1640,689,100.26264418811003,-4.2626441881100305,-4.251477928422249,-0.425705739713093
INC,Atomic Energy,16,1640,68,9.895297249334517,6.104702750665483,61.692969870875174,1.9406628838297868
INC,"Ayurveda,Yoga & Naturopathy,Unani,Siddha And Homeopathy (Ayush)",10,1640,157,22.846495119787047,-12.846495119787047,-56.22961006680131,-2.6876633184063285
INC,Ayush,7,1640,53,7.712511091393079,-0.712511091393079,-9.238380119650254,-0.25656282469906133
INC,Chemicals And Fertilizers,29,1640,203,29.540372670807454,-0.5403726708074537,-1.8292682926829276,-0.09942266305729616
INC,Civil Aviation,67,1640,348,50.640638864241346,16.359361135758654,32.30480796187273,2.2988823803526954
INC,Coal,25,1640,137,19.93611357586513,5.063886424134871,25.400569699127647,1.1341322677038337
INC,Commerce,46,1640,280,40.745341614906835,5.254658385093165,12.896341463414627,0.8232002721559094
INC,Communications,25,1640,186,27.066548358473824,-2.066548358473824,-7.635064253868344,-0.3972181957145694
INC,Communications And Information Technology,5,1640,50,7.275953859804791,-2.2759538598047913,-31.28048780487805,-0.843759130060759
INC,"Consumer Affairs, Food And Public Distribution",28,1640,248,36.088731144631765,-8.088731144631765,-22.41345397324941,-1.346463527958307
INC,Cooperation,2,1640,38,5.529724933451641,-3.529724933451641,-63.83183568677792,-1.501029053588265
INC,Corporate Affairs,16,1640,113,16.44365572315883,-0.4436557231588303,-2.6980358299158302,-0.10940745117357148
INC,Culture,24,1640,185,26.92102928127773,-2.921029281277729,-10.850362557679633,-0.5629762583223357
INC,Defence,24,1640,177,25.75687666370896,-1.7568766637089617,-6.821000413393964,-0.3461741823048194
INC,Drinking Water And Sanitation,6,1640,73,10.622892635314996,-4.6228926353149955,-43.51820915469429,-1.4183793871998205
INC,Earth Sciences,8,1640,51,7.421472937000887,0.5785270629991128,7.795313247250122,0.21236288936840378
INC,Education,96,1640,581,84.54658385093168,11.453416149068318,13.546870408463112,1.2456241178847942
INC,Electronics And Information Technology,24,1640,127,18.48092280390417,5.519077196095829,29.863645093143838,1.283821493144079
INC,"Environment,  Forests And Climate Change",48,1640,315,45.838509316770185,2.1614906832298146,4.715447154471547,0.3192553067946215
INC,"Environment, Forest And Climate Change",26,1640,60,8.73114463176575,17.26885536823425,197.78455284552845,5.844238904391498
INC,External Affairs,31,1640,165,24.01064773735581,6.989352262644189,29.109386548410946,1.4263791807802033
INC,Finance,82,1640,569,82.80035492457853,-0.800354924578528,-0.9666080843585249,-0.08795621299565838
INC,"Fisheries, Animal Husbandry And Dairying",20,1640,114,16.589174800354925,3.4108251996450747,20.56054771074026,0.8374272162420906
INC,Food Processing Industries,9,1640,114,16.589174800354925,-7.589174800354925,-45.74775353016688,-1.8632973414460468
INC,Health,122,1640,743,108.1206743566992,13.879325643300803,12.83688408889473,1.3347932218702516
INC,Heavy Industries,2,1640,31,4.511091393078971,-2.5110913930789707,-55.664830841856805,-1.1822837122458527
INC,Heavy Industries And Public Enterprises,1,1640,31,4.511091393078971,-3.5110913930789707,-77.8324154209284,-1.6531083566631941
INC,Home Affairs,52,1640,314,45.692990239574094,6.307009760425906,13.803013826316597,0.933036670907808
INC,Housing And Urban  Poverty Alleviation,7,1640,32,4.656610470275067,2.3433895297249334,50.323932926829265,1.0859492507263475
INC,I&B,23,1640,128,18.626441881100266,4.373558118899734,23.480373475609756,1.0133744522586456
INC,Jal Shakti,52,1640,289,42.05501330967169,9.944986690328307,23.64756519537514,1.533540743269238
INC,Labour,42,1640,242,35.21561668145519,6.784383318544812,19.26526909897199,1.1432539975978322
INC,Law And Justice,23,1640,164,23.865128660159716,-0.8651286601597157,-3.625074360499701,-0.177091945736627
INC,"Micro, Small And Medium Enterprises",3,1640,38,5.529724933451641,-2.529724933451641,-45.747753530166875,-1.075775221664189
INC,"Micro,Small And Medium Enterprises",13,1640,98,14.26086956521739,-1.2608695652173907,-8.841463414634143,-0.33388519181741527
INC,Mines,6,1640,68,9.895297249334517,-3.895297249334517,-39.36513629842181,-1.238300880815809
INC,Minority Affairs,13,1640,89,12.951197870452528,0.04880212954747165,0.37681556590847187,0.01356075295216644
INC,New And Renewable Energy,16,1640,155,22.555456965394853,-6.555456965394853,-29.063729346970888,-1.380311656793317
INC,Panchayati Raj,10,1640,76,11.059449866903282,-1.0594498669032824,-9.579589216944795,-0.3185764354261043
INC,"Personnel, Public Grievances And Pensions",9,1640,45,6.548358473824313,2.4516415261756874,37.439024390243894,0.9580556711101204
INC,Petroleum,32,1640,223,32.45075421472937,-0.45075421472937194,-1.3890407962375646,-0.07912749164071392
INC,Planning,11,1640,58,8.440106477373558,2.5598935226264423,30.330109335576118,0.8811461310627943
INC,"Ports, Shipping And Waterways",8,1640,55,8.00354924578527,-0.003549245785270827,-0.04434589800443705,-0.001254569613797091
INC,Power,23,1640,165,24.01064773735581,-1.0106477373558107,-4.209164818920912,-0.20625185818314706
INC,Railways,101,1640,701,102.00887311446317,-1.0088731144631709,-0.9890052538185812,-0.09988897890360032
INC,Road Transport,64,1640,406,59.08074534161491,4.919254658385093,8.326324642556768,0.6399946193924132
INC,Rural Development,49,1640,321,46.71162377994676,2.2883762200532374,4.898943849251574,0.334822738296003
INC,Science & Tech,6,1640,80,11.641526175687666,-5.641526175687666,-48.46036585365853,-1.6534522141471624
INC,Shipping,4,1640,45,6.548358473824313,-2.5483584738243126,-38.9159891598916,-0.9958508459747616
INC,Skill Development And Entrepreneurship,10,1640,152,22.118899733806565,-12.118899733806565,-54.7897946084724,-2.5768042752524543
INC,Social Justice,20,1640,155,22.555456965394853,-2.5554569653948533,-11.32966168371361,-0.5380749284738431
INC,Statistics And Programme Implementation,4,1640,33,4.8021295474711625,-0.8021295474711625,-16.70362158167036,-0.3660391839739947
INC,Steel,6,1640,41,5.966282165039929,0.03371783496007108,0.5651397977394425,0.013804090129214047
INC,Textiles,11,1640,153,22.264418811002663,-11.264418811002663,-50.59381476167703,-2.387278615331313
INC,Tourism,16,1640,174,25.320319432120673,-9.320319432120673,-36.809643958508545,-1.852235513847876
INC,Tribal Affairs,15,1640,129,18.77196095829636,-3.7719609582963614,-20.093590470788428,-0.8705873808401415
INC,Urban Development,33,1640,238,34.63354037267081,-1.633540372670808,-4.716642754662842,-0.27757568991550763
INC,"Water Resources, River Development And Ganaga Rejuvenation",16,1640,108,15.71606033717835,0.2839396628216502,1.8066847335140004,0.07162328211266139
INC,Women & Child,28,1640,218,31.72315882874889,-3.7231588287488897,-11.736406354889235,-0.6610333194173379
INC,Youth Affairs And Sports,19,1640,171,24.883762200532388,-5.883762200532388,-23.6449864498645,-1.1794976791236735
Independent,Agriculture,3,52,689,3.1790594498669034,-0.17905944986690336,-5.632466227531542,-0.10042640609400053
Independent,Atomic Energy,0,52,68,0.31375332741792367,-0.31375332741792367,-31.375332741792366,-0.4437142108741139
Independent,"Ayurveda,Yoga & Naturopathy,Unani,Siddha And Homeopathy (Ayush)",0,52,157,0.7244010647737356,-0.7244010647737356,-72.44010647737356,-0.851117538753453
Independent,Ayush,0,52,53,0.2445430346051464,-0.2445430346051464,-24.45430346051464,-0.34583607612247114
Independent,Chemicals And Fertilizers,0,52,203,0.9366459627329192,-0.9366459627329192,-93.66459627329192,-0.9678047131177443
Independent,Civil Aviation,4,52,348,1.605678793256433,2.394321206743567,149.11582670203362,1.8895268882283143
Independent,Coal,0,52,137,0.6321206743566992,-0.6321206743566992,-63.212067435669915,-0.795060170274363
Independent,Commerce,3,52,280,1.2919254658385093,1.7080745341614907,132.21153846153845,1.502754677146161
Independent,Communications,1,52,186,0.8582076308784383,0.14179236912156168,14.179236912156167,0.1530582251666866
Independent,Communications And Information Technology,0,52,50,0.23070097604259096,-0.23070097604259096,-23.070097604259097,-0.3262604491721426
Independent,"Consumer Affairs, Food And Public Distribution",1,52,248,1.1442768411712512,-0.14427684117125117,-12.60856079404467,-0.13487487991025043
Independent,Cooperation,0,52,38,0.17533274179236913,-0.17533274179236913,-17.533274179236912,-0.24795794137082838
Independent,Corporate Affairs,0,52,113,0.5213842058562556,-0.5213842058562556,-52.13842058562555,-0.7220693913027028
Independent,Culture,1,52,185,0.8535936113575865,0.1464063886424135,14.640638864241351,0.15846539961536726
Independent,Defence,1,52,177,0.816681455190772,0.18331854480922805,18.331854480922804,0.2028523550848732
Independent,Drinking Water And Sanitation,0,52,73,0.33682342502218277,-0.33682342502218277,-33.682342502218276,-0.47634025579132816
Independent,Earth Sciences,0,52,51,0.23531499556344276,-0.23531499556344276,-23.531499556344276,-0.3327856581555854
Independent,Education,3,52,581,2.680745341614907,0.31925465838509304,11.909175162187205,0.194988708597506
Independent,Electronics And Information Technology,1,52,127,0.585980479148181,0.41401952085181903,41.401952085181904,0.5408530014285194
Independent,"Environment,  Forests And Climate Change",3,52,315,1.453416149068323,1.546583850931677,106.4102564102564,1.2828576855505116
Independent,"Environment, Forest And Climate Change",2,52,60,0.27684117125110913,1.7231588287488908,172.31588287488907,2.436914585739619
Independent,External Affairs,1,52,165,0.7613132209405501,0.2386867790594499,23.868677905944992,0.2735562729318479
Independent,Finance,3,52,569,2.625377107364685,0.374622892635315,14.269298364201704,0.23120566232412237
Independent,"Fisheries, Animal Husbandry And Dairying",0,52,114,0.5259982253771074,-0.5259982253771074,-52.599822537710736,-0.7252573511362069
Independent,Food Processing Industries,0,52,114,0.5259982253771074,-0.5259982253771074,-52.599822537710736,-0.7252573511362069
Independent,Health,2,52,743,3.4282165039929016,-1.4282165039929016,-41.66062739414018,-0.7713649953881093
Independent,Heavy Industries,0,52,31,0.1430346051464064,-0.1430346051464064,-14.303460514640639,-0.20228147848672842
Independent,Heavy Industries And Public Enterprises,0,52,31,0.1430346051464064,-0.1430346051464064,-14.303460514640639,-0.20228147848672842
Independent,Home Affairs,0,52,314,1.4488021295474711,-1.4488021295474711,-100.00000000000001,-1.2036619664787416
Independent,Housing And Urban  Poverty Alleviation,1,52,32,0.1476486246672582,0.8523513753327419,85.23513753327418,1.2054068749029239
Independent,I&B,0,52,128,0.5905944986690328,-0.5905944986690328,-59.05944986690328,-0.7685014630233522
Independent,Jal Shakti,4,52,289,1.3334516415261757,2.6665483584738245,199.97338301836575,2.3091961723207506
Independent,Labour,0,52,242,1.1165927240461402,-1.1165927240461402,-100,-1.0566895116571093
Independent,Law And Justice,1,52,164,0.7566992014196983,0.24330079858030174,24.330079858030174,0.27969319279367616
Independent,"Micro, Small And Medium Enterprises",0,52,38,0.17533274179236913,-0.17533274179236913,-17.533274179236912,-0.24795794137082838
Independent,"Micro,Small And Medium Enterprises",0,52,98,0.45217391304347826,-0.45217391304347826,-45.21739130434783,-0.6394704803773995
Independent,Mines,0,52,68,0.31375332741792367,-0.31375332741792367,-31.375332741792366,-0.4437142108741139
Independent,Minority Affairs,1,52,89,0.4106477373558119,0.589352262644188,58.9352262644188,0.8334699628466811
Independent,New And Renewable Energy,0,52,155,0.7151730257320319,-0.7151730257320319,-71.5173025732032,-0.8456790323355734
Independent,Panchayati Raj,0,52,76,0.35066548358473826,-0.35066548358473826,-35.066548358473824,-0.49591588274165677
Independent,"Personnel, Public Grievances And Pensions",0,52,45,0.20763087843833186,-0.20763087843833186,-20.763087843833187,-0.2936344042549283
Independent,Petroleum,0,52,223,1.0289263531499557,-1.0289263531499557,-100,-1.014360070758878
Independent,Planning,0,52,58,0.2676131322094055,-0.2676131322094055,-26.76131322094055,-0.3784621210396854
Independent,"Ports, Shipping And Waterways",0,52,55,0.25377107364685003,-0.25377107364685003,-25.377107364685003,-0.3588864940893568
Independent,Power,0,52,165,0.7613132209405501,-0.7613132209405501,-76.13132209405501,-0.8725326474926598
Independent,Railways,2,52,701,3.234427684117125,-1.234427684117125,-38.165258422034455,-0.6863836505019885
Independent,Road Transport,4,52,406,1.8732919254658384,2.1267080745341618,113.52785145888596,1.5538358934653547
Independent,Rural Development,0,52,321,1.4811002661934338,-1.4811002661934338,-100,-1.217004628665575
Independent,Science & Tech,0,52,80,0.3691215616681455,-0.3691215616681455,-36.912156166814555,-0.5220167186754281
Independent,Shipping,0,52,45,0.20763087843833186,-0.20763087843833186,-20.763087843833187,-0.2936344042549283
Independent,Skill Development And Entrepreneurship,0,52,152,0.7013309671694765,-0.7013309671694765,-70.13309671694765,-0.837455053820488
Independent,Social Justice,1,52,155,0.7151730257320319,0.2848269742679681,28.48269742679681,0.33680269153811304
Independent,Statistics And Programme Implementation,0,52,33,0.15226264418811003,-0.15226264418811003,-15.226264418811002,-0.2153318964536141
Independent,Steel,0,52,41,0.18917480035492457,-0.18917480035492457,-18.917480035492456,-0.2675335683211569
Independent,Textiles,0,52,153,0.7059449866903283,-0.7059449866903283,-70.59449866903283,-0.8402053241263877
Independent,Tourism,0,52,174,0.8028393966282165,-0.8028393966282165,-80.28393966282165,-0.8960130560590155
Independent,Tribal Affairs,3,52,129,0.5952085181898846,2.4047914818101153,240.47914818101154,3.117043448505564
Independent,Urban Development,2,52,238,1.0981366459627329,0.9018633540372671,82.1266968325792,0.8606222066704512
Independent,"Water Resources, River Development And Ganaga Rejuvenation",1,52,108,0.49831410825199646,0.5016858917480036,50.16858917480036,0.7094909921612671
Independent,Women & Child,1,52,218,1.0058562555456965,-0.005856255545696465,-0.5822159491884189,-0.005839182632207704
Independent,Youth Affairs And Sports,2,52,171,0.7889973380656611,1.211002661934339,121.1002661934339,1.3633498942337021
JDU,Agriculture,13,209,689,12.7773735581189,0.2226264418811006,1.7423490114652007,0.06228105337400377
JDU,Atomic Energy,0,209,68,1.2610470275066548,-1.2610470275066548,-100,-1.1229635023039062
