id,lok_no,session_no,ministry,party_family,topic_id
LS18-S5-STARRED-218,18,5,YOUTH AFFAIRS AND SPORTS,Unknown,4
LS18-S5-STARRED-217,18,5,TOURISM,Unknown,6
LS18-S5-STARRED-216,18,5,"ENVIRONMENT, FOREST AND CLIMATE CHANGE",Unknown,9
LS18-S5-STARRED-215,18,5,LABOUR AND EMPLOYMENT,Unknown,-1
LS18-S5-STARRED-214,18,5,LABOUR AND EMPLOYMENT,Unknown,5
LS18-S5-STARRED-213,18,5,EDUCATION,Unknown,-1
LS18-S5-STARRED-212,18,5,FINANCE,Unknown,19
LS18-S5-STARRED-211,18,5,EDUCATION,Unknown,4
LS18-S5-STARRED-210,18,5,EDUCATION,Unknown,4
LS18-S5-STARRED-209,18,5,CULTURE,Unknown,-1
LS18-S5-STARRED-208,18,5,YOUTH AFFAIRS AND SPORTS,Unknown,17
LS18-S5-STARRED-207,18,5,EDUCATION,Unknown,-1
LS18-S5-STARRED-206,18,5,EDUCATION,Unknown,-1
LS18-S5-STARRED-205,18,5,SKILL DEVELOPMENT AND ENTREPRENEURSHIP,Unknown,4
LS18-S5-STARRED-204,18,5,"ENVIRONMENT, FOREST AND CLIMATE CHANGE",Unknown,9
LS18-S5-STARRED-203,18,5,CORPORATE AFFAIRS,Unknown,-1
LS18-S5-STARRED-202,18,5,FINANCE,Unknown,-1
LS18-S5-STARRED-201,18,5,LABOUR AND EMPLOYMENT,Unknown,5
LS18-S5-STARRED-200,18,5,HEALTH AND FAMILY WELFARE,Unknown,8
LS18-S5-STARRED-199,18,5,HEALTH AND FAMILY WELFARE,Unknown,8
LS18-S5-STARRED-198,18,5,HEALTH AND FAMILY WELFARE,Unknown,11
LS18-S5-STARRED-197,18,5,LAW AND JUSTICE,Unknown,-1
LS18-S5-STARRED-196,18,5,EXTERNAL AFFAIRS,Unknown,21
LS18-S5-STARRED-195,18,5,AYUSH,Unknown,-1
LS18-S5-STARRED-194,18,5,HEALTH AND FAMILY WELFARE,Unknown,5
LS18-S5-STARRED-193,18,5,HEALTH AND FAMILY WELFARE,Unknown,-1
LS18-S5-STARRED-192,18,5,HEALTH AND FAMILY WELFARE,Unknown,8
LS18-S5-STARRED-191,18,5,CHEMICALS AND FERTILIZERS,Unknown,0
LS18-S5-STARRED-190,18,5,LAW AND JUSTICE,Unknown,-1
LS18-S5-STARRED-189,18,5,HEALTH AND FAMILY WELFARE,Unknown,8
LS18-S5-STARRED-188,18,5,LAW AND JUSTICE,Unknown,13
LS18-S5-STARRED-187,18,5,AYUSH,Unknown,-1
LS18-S5-STARRED-186,18,5,HEALTH AND FAMILY WELFARE,Unknown,11
LS18-S5-STARRED-185,18,5,HEALTH AND FAMILY WELFARE,Unknown,-1
LS18-S5-STARRED-184,18,5,"PORTS, SHIPPING AND WATERWAYS",Unknown,-1
LS18-S5-STARRED-183,18,5,CHEMICALS AND FERTILIZERS,Unknown,0
LS18-S5-STARRED-182,18,5,HEALTH AND FAMILY WELFARE,Unknown,8
LS18-S5-STARRED-181,18,5,WOMEN AND CHILD DEVELOPMENT,Unknown,13
LS18-S5-STARRED-180,18,5,"MICRO, SMALL AND MEDIUM ENTERPRISES",Unknown,2
LS18-S5-STARRED-179,18,5,ROAD TRANSPORT AND HIGHWAYS,Unknown,26
LS18-S5-STARRED-178,18,5,POWER,Unknown,3
LS18-S5-STARRED-177,18,5,ROAD TRANSPORT AND HIGHWAYS,Unknown,-1
LS18-S5-STARRED-176,18,5,JAL SHAKTI,Unknown,0
LS18-S5-STARRED-175,18,5,HOUSING AND URBAN AFFAIRS,Unknown,0
LS18-S5-STARRED-174,18,5,HOUSING AND URBAN AFFAIRS,Unknown,0
LS18-S5-STARRED-173,18,5,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS18-S5-STARRED-172,18,5,ROAD TRANSPORT AND HIGHWAYS,Unknown,3
LS18-S5-STARRED-171,18,5,JAL SHAKTI,Unknown,16
LS18-S5-STARRED-170,18,5,JAL SHAKTI,Unknown,0
LS18-S5-STARRED-169,18,5,JAL SHAKTI,Unknown,-1
LS18-S5-STARRED-168,18,5,JAL SHAKTI,Unknown,16
LS18-S5-STARRED-167,18,5,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS18-S5-STARRED-166,18,5,JAL SHAKTI,Unknown,0
LS18-S5-STARRED-165,18,5,PETROLEUM AND NATURAL GAS,Unknown,3
LS18-S5-STARRED-164,18,5,HOUSING AND URBAN AFFAIRS,Unknown,0
LS18-S5-STARRED-163,18,5,JAL SHAKTI,Unknown,0
LS18-S5-STARRED-162,18,5,JAL SHAKTI,Unknown,0
LS18-S5-STARRED-161,18,5,JAL SHAKTI,Unknown,16
LS18-S5-STARRED-160,18,5,NEW AND RENEWABLE ENERGY,Unknown,0
LS18-S5-STARRED-159,18,5,SCIENCE AND TECHNOLOGY,Unknown,-1
LS18-S5-STARRED-158,18,5,ELECTRONICS AND INFORMATION TECHNOLOGY,Unknown,-1
LS18-S5-STARRED-157,18,5,RAILWAYS,Unknown,1
LS18-S5-STARRED-156,18,5,COMMUNICATION,Unknown,10
LS18-S5-STARRED-155,18,5,RAILWAYS,Unknown,-1
LS18-S5-STARRED-154,18,5,RAILWAYS,Unknown,1
LS18-S5-STARRED-153,18,5,INFORMATION AND BROADCASTING,Unknown,18
LS18-S5-STARRED-152,18,5,RAILWAYS,Unknown,-1
LS18-S5-STARRED-151,18,5,MINES,Unknown,-1
LS18-S5-STARRED-150,18,5,INFORMATION AND BROADCASTING,Unknown,18
LS18-S5-STARRED-149,18,5,COMMUNICATION,Unknown,10
LS18-S5-STARRED-148,18,5,RAILWAYS,Unknown,1
LS18-S5-STARRED-147,18,5,NEW AND RENEWABLE ENERGY,Unknown,3
LS18-S5-STARRED-146,18,5,RAILWAYS,Unknown,1
LS18-S5-STARRED-145,18,5,NEW AND RENEWABLE ENERGY,Unknown,3
LS18-S5-STARRED-144,18,5,SPACE,Unknown,20
LS18-S5-STARRED-143,18,5,RAILWAYS,Unknown,1
LS18-S5-STARRED-142,18,5,COAL,Unknown,7
LS18-S5-STARRED-141,18,5,COMMUNICATION,Unknown,18
LS18-S5-STARRED-140,18,5,"FISHERIES, ANIMAL HUSBANDRY AND DAIRYING",Unknown,15
LS18-S5-STARRED-139,18,5,RURAL DEVELOPMENT,Unknown,0
LS18-S5-STARRED-138,18,5,RURAL DEVELOPMENT,Unknown,-1
LS18-S5-STARRED-137,18,5,AGRICULTURE AND FARMERS WELFARE,Unknown,-1
LS18-S5-STARRED-135,18,5,COMMERCE AND INDUSTRY,Unknown,2
LS18-S5-STARRED-134,18,5,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS18-S5-STARRED-133,18,5,RURAL DEVELOPMENT,Unknown,-1
LS18-S5-STARRED-132,18,5,PANCHAYATI RAJ,Unknown,-1
LS18-S5-STARRED-131,18,5,HOME AFFAIRS,Unknown,14
LS18-S5-STARRED-130,18,5,AGRICULTURE AND FARMERS WELFARE,Unknown,-1
LS18-S5-STARRED-129,18,5,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS18-S5-STARRED-128,18,5,RURAL DEVELOPMENT,Unknown,4
LS18-S5-STARRED-127,18,5,AGRICULTURE AND FARMERS WELFARE,Unknown,-1
LS18-S5-STARRED-126,18,5,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS18-S5-STARRED-125,18,5,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS18-S5-STARRED-124,18,5,PANCHAYATI RAJ,Unknown,-1
LS18-S5-STARRED-123,18,5,SOCIAL JUSTICE AND EMPOWERMENT,Unknown,-1
LS18-S5-STARRED-122,18,5,HOME AFFAIRS,Unknown,4
LS18-S5-STARRED-121,18,5,AGRICULTURE AND FARMERS WELFARE,Unknown,-1
LS18-S5-STARRED-120,18,5,CULTURE,Unknown,-1
LS18-S5-STARRED-119,18,5,EDUCATION,Unknown,4
LS18-S5-STARRED-118,18,5,CULTURE,Unknown,6
LS18-S5-STARRED-117,18,5,EDUCATION,Unknown,4
LS18-S5-STARRED-116,18,5,LABOUR AND EMPLOYMENT,Unknown,-1
LS18-S5-STARRED-115,18,5,YOUTH AFFAIRS AND SPORTS,Unknown,17
LS18-S5-STARRED-114,18,5,FINANCE,Unknown,0
LS18-S5-STARRED-113,18,5,SKILL DEVELOPMENT AND ENTREPRENEURSHIP,Unknown,-1
LS18-S5-STARRED-112,18,5,FINANCE,Unknown,2
LS18-S5-STARRED-111,18,5,FINANCE,Unknown,-1
LS18-S5-STARRED-110,18,5,"ENVIRONMENT, FOREST AND CLIMATE CHANGE",Unknown,9
LS18-S5-STARRED-109,18,5,FINANCE,Unknown,19
LS18-S5-STARRED-108,18,5,LABOUR AND EMPLOYMENT,Unknown,8
LS18-S5-STARRED-107,18,5,SKILL DEVELOPMENT AND ENTREPRENEURSHIP,Unknown,4
LS18-S5-STARRED-106,18,5,CORPORATE AFFAIRS,Unknown,5
LS18-S5-STARRED-105,18,5,CORPORATE AFFAIRS,Unknown,-1
LS18-S5-STARRED-104,18,5,YOUTH AFFAIRS AND SPORTS,Unknown,17
LS18-S5-STARRED-103,18,5,SKILL DEVELOPMENT AND ENTREPRENEURSHIP,Unknown,4
LS18-S5-STARRED-102,18,5,EDUCATION,Unknown,4
LS18-S5-STARRED-101,18,5,TOURISM,Unknown,6
LS18-S5-STARRED-100,18,5,CHEMICALS AND FERTILIZERS,Unknown,-1
LS18-S5-STARRED-99,18,5,"PORTS, SHIPPING AND WATERWAYS",Unknown,0
LS18-S5-STARRED-98,18,5,AYUSH,Unknown,25
LS18-S5-STARRED-97,18,5,HEALTH AND FAMILY WELFARE,Unknown,8
LS18-S5-STARRED-96,18,5,HEALTH AND FAMILY WELFARE,Unknown,8
LS18-S5-STARRED-95,18,5,CHEMICALS AND FERTILIZERS,Unknown,0
LS18-S5-STARRED-94,18,5,WOMEN AND CHILD DEVELOPMENT,Unknown,-1
LS18-S5-STARRED-93,18,5,AYUSH,Unknown,-1
LS18-S5-STARRED-92,18,5,WOMEN AND CHILD DEVELOPMENT,Unknown,0
LS18-S5-STARRED-91,18,5,WOMEN AND CHILD DEVELOPMENT,Unknown,-1
LS18-S5-STARRED-90,18,5,"PORTS, SHIPPING AND WATERWAYS",Unknown,-1
LS18-S5-STARRED-89,18,5,CHEMICALS AND FERTILIZERS,Unknown,2
LS18-S5-STARRED-88,18,5,LAW AND JUSTICE,Unknown,-1
LS18-S5-STARRED-87,18,5,AYUSH,Unknown,-1
LS18-S5-STARRED-86,18,5,HEALTH AND FAMILY WELFARE,Unknown,11
LS18-S5-STARRED-85,18,5,WOMEN AND CHILD DEVELOPMENT,Unknown,-1
LS18-S5-STARRED-84,18,5,CHEMICALS AND FERTILIZERS,Unknown,0
LS18-S5-STARRED-83,18,5,HEALTH AND FAMILY WELFARE,Unknown,11
LS18-S5-STARRED-82,18,5,HEALTH AND FAMILY WELFARE,Unknown,11
LS18-S5-STARRED-81,18,5,EXTERNAL AFFAIRS,Unknown,-1
LS18-S5-STARRED-80,18,5,"MICRO, SMALL AND MEDIUM ENTERPRISES",Unknown,-1
LS18-S5-STARRED-79,18,5,PETROLEUM AND NATURAL GAS,Unknown,-1
LS18-S5-STARRED-78,18,5,CIVIL AVIATION,Unknown,2
LS18-S5-STARRED-77,18,5,CIVIL AVIATION,Unknown,2
LS18-S5-STARRED-76,18,5,CIVIL AVIATION,Unknown,2
LS18-S5-STARRED-75,18,5,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS18-S5-STARRED-74,18,5,JAL SHAKTI,Unknown,0
LS18-S5-STARRED-73,18,5,TRIBAL AFFAIRS,Unknown,9
LS18-S5-STARRED-72,18,5,JAL SHAKTI,Unknown,0
LS18-S5-STARRED-71,18,5,CIVIL AVIATION,Unknown,2
LS18-S5-STARRED-70,18,5,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS18-S5-STARRED-69,18,5,CIVIL AVIATION,Unknown,2
LS18-S5-STARRED-68,18,5,CIVIL AVIATION,Unknown,2
LS18-S5-STARRED-67,18,5,"MICRO, SMALL AND MEDIUM ENTERPRISES",Unknown,-1
LS18-S5-STARRED-66,18,5,ROAD TRANSPORT AND HIGHWAYS,Unknown,-1
LS18-S5-STARRED-65,18,5,CIVIL AVIATION,Unknown,2
LS18-S5-STARRED-64,18,5,PETROLEUM AND NATURAL GAS,Unknown,3
LS18-S5-STARRED-63,18,5,"MICRO, SMALL AND MEDIUM ENTERPRISES",Unknown,2
LS18-S5-STARRED-62,18,5,ROAD TRANSPORT AND HIGHWAYS,Unknown,26
LS18-S5-STARRED-61,18,5,PETROLEUM AND NATURAL GAS,Unknown,3
LS18-S5-STARRED-60,18,5,RAILWAYS,Unknown,1
LS18-S5-STARRED-59,18,5,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",Unknown,10
LS18-S5-STARRED-58,18,5,RAILWAYS,Unknown,1
LS18-S5-STARRED-57,18,5,MINES,Unknown,-1
LS18-S5-STARRED-56,18,5,COAL,Unknown,7
LS18-S5-STARRED-55,18,5,RAILWAYS,Unknown,1
LS18-S5-STARRED-54,18,5,RAILWAYS,Unknown,1
LS18-S5-STARRED-53,18,5,MINES,Unknown,-1
LS18-S5-STARRED-52,18,5,COMMUNICATION,Unknown,10
LS18-S5-STARRED-51,18,5,COMMUNICATION,Unknown,10
LS18-S5-STARRED-50,18,5,RAILWAYS,Unknown,1
LS18-S5-STARRED-49,18,5,RAILWAYS,Unknown,1
LS18-S5-STARRED-48,18,5,MINES,Unknown,-1
LS18-S5-STARRED-47,18,5,COAL,Unknown,7
LS18-S5-STARRED-46,18,5,MINORITY AFFAIRS,Unknown,-1
LS18-S5-STARRED-45,18,5,ATOMIC ENERGY,Unknown,20
LS18-S5-STARRED-44,18,5,RAILWAYS,Unknown,1
LS18-S5-STARRED-43,18,5,COAL,Unknown,23
LS18-S5-STARRED-42,18,5,ELECTRONICS AND INFORMATION TECHNOLOGY,Unknown,8
LS18-S5-STARRED-41,18,5,RAILWAYS,Unknown,1
LS18-S5-STARRED-40,18,5,RURAL DEVELOPMENT,Unknown,5
LS18-S5-STARRED-39,18,5,COOPERATION,Unknown,-1
LS18-S5-STARRED-38,18,5,COMMERCE AND INDUSTRY,Unknown,2
LS18-S5-STARRED-37,18,5,"FISHERIES, ANIMAL HUSBANDRY AND DAIRYING",Unknown,0
LS18-S5-STARRED-36,18,5,AGRICULTURE AND FARMERS WELFARE,Unknown,3
LS18-S5-STARRED-35,18,5,AGRICULTURE AND FARMERS WELFARE,Unknown,-1
LS18-S5-STARRED-34,18,5,RURAL DEVELOPMENT,Unknown,5
LS18-S5-STARRED-33,18,5,"FISHERIES, ANIMAL HUSBANDRY AND DAIRYING",Unknown,15
LS18-S5-STARRED-32,18,5,RURAL DEVELOPMENT,Unknown,5
LS18-S5-STARRED-31,18,5,AGRICULTURE AND FARMERS WELFARE,Unknown,-1
LS18-S5-STARRED-30,18,5,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS18-S5-STARRED-29,18,5,AGRICULTURE AND FARMERS WELFARE,Unknown,-1
LS18-S5-STARRED-28,18,5,SOCIAL JUSTICE AND EMPOWERMENT,Unknown,-1
LS18-S5-STARRED-27,18,5,COOPERATION,Unknown,-1
LS18-S5-STARRED-26,18,5,AGRICULTURE AND FARMERS WELFARE,Unknown,-1
LS18-S5-STARRED-25,18,5,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS18-S5-STARRED-24,18,5,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS18-S5-STARRED-23,18,5,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS18-S5-STARRED-22,18,5,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS18-S5-STARRED-21,18,5,AGRICULTURE AND FARMERS WELFARE,Unknown,5
LS18-S5-STARRED-20,18,5,"ENVIRONMENT, FOREST AND CLIMATE CHANGE",Unknown,9
LS18-S5-STARRED-19,18,5,"ENVIRONMENT, FOREST AND CLIMATE CHANGE",Unknown,-1
LS18-S5-STARRED-18,18,5,EDUCATION,Unknown,-1
LS18-S5-STARRED-17,18,5,FINANCE,Unknown,12
LS18-S5-STARRED-16,18,5,CULTURE,Unknown,6
LS18-S5-STARRED-15,18,5,EDUCATION,Unknown,-1
LS18-S5-STARRED-14,18,5,FINANCE,Unknown,-1
LS18-S5-STARRED-13,18,5,"ENVIRONMENT, FOREST AND CLIMATE CHANGE",Unknown,9
LS18-S5-STARRED-12,18,5,YOUTH AFFAIRS AND SPORTS,Unknown,17
LS18-S5-STARRED-11,18,5,LABOUR AND EMPLOYMENT,Unknown,-1
LS18-S5-STARRED-10,18,5,FINANCE,Unknown,12
LS18-S5-STARRED-9,18,5,EDUCATION,Unknown,0
LS18-S5-STARRED-8,18,5,EDUCATION,Unknown,4
LS18-S5-STARRED-7,18,5,EDUCATION,Unknown,-1
LS18-S5-STARRED-6,18,5,EDUCATION,Unknown,4
LS18-S5-STARRED-5,18,5,LABOUR AND EMPLOYMENT,Unknown,0
LS18-S5-STARRED-4,18,5,YOUTH AFFAIRS AND SPORTS,Unknown,17
LS18-S5-STARRED-3,18,5,CORPORATE AFFAIRS,Unknown,4
LS18-S5-STARRED-2,18,5,CORPORATE AFFAIRS,Unknown,-1
LS18-S5-STARRED-1,18,5,YOUTH AFFAIRS AND SPORTS,Unknown,17
LS18-S6-STARRED-280,18,6,CIVIL AVIATION,Unknown,2
LS18-S6-STARRED-279,18,6,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS18-S6-STARRED-278,18,6,JAL SHAKTI,Unknown,0
LS18-S6-STARRED-277,18,6,CIVIL AVIATION,Unknown,2
LS18-S6-STARRED-276,18,6,PETROLEUM AND NATURAL GAS,Unknown,3
LS18-S6-STARRED-275,18,6,HOUSING AND URBAN AFFAIRS,Unknown,0
LS18-S6-STARRED-274,18,6,CIVIL AVIATION,Unknown,2
LS18-S6-STARRED-273,18,6,JAL SHAKTI,Unknown,-1
LS18-S6-STARRED-272,18,6,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS18-S6-STARRED-271,18,6,FOOD PROCESSING INDUSTRIES,Unknown,22
LS18-S6-STARRED-270,18,6,FOOD PROCESSING INDUSTRIES,Unknown,0
LS18-S6-STARRED-269,18,6,HOUSING AND URBAN AFFAIRS,Unknown,0
LS18-S6-STARRED-268,18,6,ROAD TRANSPORT AND HIGHWAYS,Unknown,19
LS18-S6-STARRED-267,18,6,FOOD PROCESSING INDUSTRIES,Unknown,22
LS18-S6-STARRED-266,18,6,CIVIL AVIATION,Unknown,2
LS18-S6-STARRED-265,18,6,ROAD TRANSPORT AND HIGHWAYS,Unknown,-1
LS18-S6-STARRED-264,18,6,ROAD TRANSPORT AND HIGHWAYS,Unknown,1
LS18-S6-STARRED-263,18,6,TRIBAL AFFAIRS,Unknown,4
LS18-S6-STARRED-262,18,6,CIVIL AVIATION,Unknown,2
LS18-S6-STARRED-261,18,6,TRIBAL AFFAIRS,Unknown,6
LS18-S6-STARRED-260,18,6,NEW AND RENEWABLE ENERGY,Unknown,3
LS18-S6-STARRED-259,18,6,RAILWAYS,Unknown,1
LS18-S6-STARRED-258,18,6,SCIENCE AND TECHNOLOGY,Unknown,2
LS18-S6-STARRED-257,18,6,EARTH SCIENCES,Unknown,9
LS18-S6-STARRED-256,18,6,RAILWAYS,Unknown,1
LS18-S6-STARRED-255,18,6,RAILWAYS,Unknown,0
LS18-S6-STARRED-254,18,6,NEW AND RENEWABLE ENERGY,Unknown,-1
LS18-S6-STARRED-253,18,6,MINES,Unknown,7
LS18-S6-STARRED-252,18,6,COAL,Unknown,7
LS18-S6-STARRED-251,18,6,ATOMIC ENERGY,Unknown,20
LS18-S6-STARRED-250,18,6,RAILWAYS,Unknown,4
LS18-S6-STARRED-249,18,6,RAILWAYS,Unknown,1
LS18-S6-STARRED-248,18,6,ELECTRONICS AND INFORMATION TECHNOLOGY,Unknown,2
LS18-S6-STARRED-247,18,6,MINORITY AFFAIRS,Unknown,0
LS18-S6-STARRED-246,18,6,RAILWAYS,Unknown,1
LS18-S6-STARRED-245,18,6,COAL,Unknown,10
LS18-S6-STARRED-244,18,6,COMMUNICATIONS,Unknown,-1
LS18-S6-STARRED-243,18,6,COAL,Unknown,7
LS18-S6-STARRED-242,18,6,RAILWAYS,Unknown,1
LS18-S6-STARRED-241,18,6,RAILWAYS,Unknown,1
LS18-S6-STARRED-240,18,6,RURAL DEVELOPMENT,Unknown,0
LS18-S6-STARRED-239,18,6,AGRICULTURE AND FARMERS WELFARE,Unknown,0
LS18-S6-STARRED-238,18,6,HEAVY INDUSTRIES,Unknown,3
LS18-S6-STARRED-237,18,6,SOCIAL JUSTICE AND EMPOWERMENT,Unknown,4
LS18-S6-STARRED-236,18,6,"FISHERIES, ANIMAL HUSBANDRY AND DAIRYING",Unknown,15
LS18-S6-STARRED-235,18,6,RURAL DEVELOPMENT,Unknown,5
LS18-S6-STARRED-234,18,6,TEXTILES,Unknown,7
LS18-S6-STARRED-233,18,6,TEXTILES,Unknown,7
LS18-S6-STARRED-232,18,6,COMMERCE AND INDUSTRY,Unknown,2
LS18-S6-STARRED-231,18,6,AGRICULTURE AND FARMERS WELFARE,Unknown,3
LS18-S6-STARRED-230,18,6,PANCHAYATI RAJ,Unknown,5
LS18-S6-STARRED-229,18,6,TEXTILES,Unknown,7
LS18-S6-STARRED-228,18,6,COOPERATION,Unknown,-1
