id,lok_no,session_no,party_family,ministry,sent_neg,sent_pos,sent_neu,sent_compound,sent_label
LS16-S11-STARRED-488,16,11,BJP,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",0.0,0.092,0.908,0.8225,positive
LS16-S11-STARRED-487,16,11,Regional,FINANCE,0.0,0.054000000000000006,0.946,0.25880000000000003,positive
LS16-S11-STARRED-485,16,11,BJP,WOMEN AND CHILD DEVELOPMENT,0.02,0.113,0.867,0.7506,positive
LS16-S11-STARRED-483,16,11,BJP,FINANCE,0.024,0.028,0.948,0.1027,positive
LS16-S11-STARRED-482,16,11,BJP,WOMEN AND CHILD DEVELOPMENT,0.068,0.053,0.879,-0.296,adversarial
LS16-S11-STARRED-481,16,11,INC,FINANCE,0.021,0.03575,0.9432499999999999,0.146175,positive
LS16-S11-STARRED-478,16,11,BJP,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",0.0,0.052,0.948,0.4467,positive
LS16-S11-STARRED-471,16,11,BJP,RURAL DEVELOPMENT,0.0,0.045,0.955,0.5994,positive
LS16-S11-STARRED-470,16,11,BJP,ROAD TRANSPORT AND HIGHWAYS,0.12333333333333334,0.024666666666666667,0.852,0.06733333333333331,positive
LS16-S11-STARRED-469,16,11,BJP,MINES,0.015,0.091,0.893,0.7845,positive
LS16-S11-STARRED-466,16,11,BJP,POWER,0.046,0.028,0.927,-0.4019,adversarial
LS16-S11-STARRED-465,16,11,SP,POWER,0.013,0.0265,0.9605,0.2781,positive
LS16-S11-STARRED-464,16,11,BJP,CIVIL AVIATION,0.262,0.0325,0.7055,0.20215000000000002,positive
LS16-S11-STARRED-463,16,11,TDP,NEW AND RENEWABLE ENERGY,0.12333333333333334,0.07533333333333334,0.8013333333333333,0.16466666666666666,positive
LS16-S11-STARRED-461,16,11,BJP,CIVIL AVIATION,0.0,0.078,0.922,0.9074,positive
LS16-S11-STARRED-459,16,11,BJP,"PERSONNEL, PUBLIC GRIEVANCES AND PENSIONS",0.039,0.049,0.912,0.1531,positive
LS16-S11-STARRED-456,16,11,TDP,SKILL DEVELOPMENT AND ENTREPRENEURSHIP,0.0,0.039,0.961,0.4939,positive
LS16-S11-STARRED-454,16,11,BJP,RAILWAYS,0.13733333333333334,0.016,0.8466666666666667,-0.08143333333333333,adversarial
LS16-S11-STARRED-449,16,11,BJP,MINORITY AFFAIRS,0.0,0.031,0.969,0.4404,positive
LS16-S11-STARRED-444,16,11,BJP,RAILWAYS,0.0,0.055,0.945,0.4939,positive
LS16-S11-STARRED-443,16,11,TDP,EXTERNAL AFFAIRS,0.0,0.0425,0.9575,0.33525,positive
LS16-S11-STARRED-441,16,11,INC,INFORMATION AND BROADCASTING,0.0,0.149,0.851,0.6705,positive
LS16-S11-STARRED-440,16,11,Regional,HEALTH AND FAMILY WELFARE,0.0225,0.013,0.9645,-0.2294,adversarial
LS16-S11-STARRED-436,16,11,INC,FINANCE,0.068,0.093,0.839,0.2732,positive
LS16-S11-STARRED-434,16,11,BJP,DEFENCE,0.0,0.095,0.905,0.7378,positive
LS16-S11-STARRED-431,16,11,SP,FINANCE,0.084,0.062,0.854,-0.2732,adversarial
LS16-S11-STARRED-429,16,11,BJP,HEALTH AND FAMILY WELFARE,0.059,0.064,0.878,0.1779,positive
LS16-S11-STARRED-428,16,11,BJP,CORPORATE AFFAIRS,0.027,0.073,0.9,0.5267,positive
LS16-S11-STARRED-425,16,11,BJP,WOMEN AND CHILD DEVELOPMENT,0.247,0.0605,0.6925,0.23825000000000002,positive
LS16-S11-STARRED-419,16,11,Regional,MINES,0.021,0.0,0.979,-0.1531,adversarial
LS16-S11-STARRED-417,16,11,INC,ROAD TRANSPORT AND HIGHWAYS,0.19433333333333336,0.024999999999999998,0.7806666666666667,-0.2363666666666667,adversarial
LS16-S11-STARRED-416,16,11,BJP,SHIPPING,0.0,0.054,0.946,0.4939,positive
LS16-S11-STARRED-415,16,11,INC,YOUTH AFFAIRS AND SPORTS,0.0,0.103,0.897,0.8074,positive
LS16-S11-STARRED-413,16,11,TDP,RURAL DEVELOPMENT,0.0,0.105,0.895,0.8225,positive
LS16-S11-STARRED-411,16,11,BJP,CIVIL AVIATION,0.0,0.088,0.912,0.8038,positive
LS16-S11-STARRED-410,16,11,Left,NEW AND RENEWABLE ENERGY,0.0,0.107,0.893,0.848,positive
LS16-S11-STARRED-407,16,11,Regional,COAL,0.027,0.049,0.924,0.4144,positive
LS16-S11-STARRED-405,16,11,BJP,DRINKING WATER AND SANITATION,0.0,0.049,0.951,0.7003,positive
LS16-S11-STARRED-402,16,11,INC,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",0.023,0.097,0.88,0.7717,positive
LS16-S11-STARRED-400,16,11,BJP,COMMUNICATIONS,0.005,0.037,0.958,0.4329,positive
LS16-S11-STARRED-399,16,11,TDP,EARTH SCIENCES,0.027,0.079,0.894,0.5994,positive
LS16-S11-STARRED-391,16,11,Regional,RAILWAYS,0.0,0.117,0.883,0.7783,positive
LS16-S11-STARRED-390,16,11,BJP,EXTERNAL AFFAIRS,0.018,0.161,0.821,0.9317,positive
LS16-S11-STARRED-388,16,11,Regional,PLANNING,0.031,0.134,0.835,0.8481,positive
LS16-S11-STARRED-381,16,11,BJP,EXTERNAL AFFAIRS,0.021666666666666667,0.10233333333333333,0.876,-0.006799999999999991,neutral
LS16-S11-STARRED-379,16,11,TDP,FOOD PROCESSING INDUSTRIES,0.0,0.041,0.959,0.5267,positive
LS16-S11-STARRED-378,16,11,TDP,AGRICULTURE AND FARMERS WELFARE,0.06033333333333333,0.024666666666666667,0.915,-0.1382,adversarial
LS16-S11-STARRED-376,16,11,BJP,AGRICULTURE AND FARMERS WELFARE,0.0,0.046,0.954,0.4939,positive
LS16-S11-STARRED-374,16,11,Shiv Sena,AGRICULTURE AND FARMERS WELFARE,0.0,0.074,0.926,0.8481,positive
LS16-S11-STARRED-370,16,11,BJP,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.03,0.045,0.925,0.4215,positive
LS16-S11-STARRED-367,16,11,Regional,AGRICULTURE AND FARMERS WELFARE,0.0295,0.0395,0.931,0.12367500000000001,positive
LS16-S11-STARRED-365,16,11,Regional,HOME AFFAIRS,0.0,0.033,0.967,0.4404,positive
LS16-S11-STARRED-363,16,11,BJP,HOME AFFAIRS,0.103,0.112,0.786,0.0,neutral
LS16-S11-STARRED-361,16,11,BJP,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.0,0.058,0.942,0.8225,positive
LS16-S11-STARRED-358,16,11,BJP,LABOUR AND EMPLOYMENT,0.0,0.133,0.867,0.7845,positive
LS16-S11-STARRED-357,16,11,BJP,LABOUR AND EMPLOYMENT,0.0,0.059,0.941,0.5106,positive
LS16-S11-STARRED-353,16,11,BJP,HUMAN RESOURCE DEVELOPMENT,0.0,0.097,0.903,0.8739,positive
LS16-S11-STARRED-351,16,11,BJP,COMMERCE AND INDUSTRY,0.0,0.076,0.924,0.8834,positive
LS16-S11-STARRED-349,16,11,INC,CULTURE,0.0,0.065,0.935,0.6705,positive
LS16-S11-STARRED-345,16,11,BJP,LABOUR AND EMPLOYMENT,0.0,0.043,0.957,0.4633,positive
LS16-S11-STARRED-344,16,11,BJP,HUMAN RESOURCE DEVELOPMENT,0.0,0.033,0.967,0.4404,positive
LS16-S11-STARRED-339,16,11,INC,HEALTH AND FAMILY WELFARE,0.127,0.052,0.82,-0.8689,adversarial
LS16-S11-STARRED-335,16,11,BJP,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",0.0,0.042,0.958,0.4939,positive
LS16-S11-STARRED-334,16,11,Regional,FINANCE,0.0,0.049,0.951,0.4588,positive
LS16-S11-STARRED-330,16,11,TDP,DEFENCE,0.0,0.0785,0.9215,0.47204999999999997,positive
LS16-S11-STARRED-329,16,11,Shiv Sena,FINANCE,0.012,0.082,0.906,0.8402,positive
LS16-S11-STARRED-325,16,11,BJP,HEALTH AND FAMILY WELFARE,0.195,0.024,0.781,0.023650000000000004,neutral
LS16-S11-STARRED-323,16,11,INC,WOMEN AND CHILD DEVELOPMENT,0.147,0.042,0.811,-0.91,adversarial
LS16-S11-STARRED-322,16,11,Regional,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",0.025,0.038,0.936,0.4767,positive
LS16-S11-STARRED-312,16,11,BJP,CIVIL AVIATION,0.057,0.038,0.905,-0.4215,adversarial
LS16-S11-STARRED-309,16,11,TDP,PANCHAYATI RAJ,0.185,0.0125,0.8025,-0.0030999999999999917,neutral
LS16-S11-STARRED-303,16,11,BJP,TEXTILES,0.0,0.048,0.952,0.6705,positive
LS16-S11-STARRED-302,16,11,Shiv Sena,NEW AND RENEWABLE ENERGY,0.0,0.154,0.846,0.9795,positive
LS16-S11-STARRED-301,16,11,BJP,DRINKING WATER AND SANITATION,0.026,0.079,0.896,0.5859,positive
LS16-S11-STARRED-299,16,11,BJP,COMMUNICATIONS,0.0,0.09600000000000002,0.904,0.4653666666666667,positive
LS16-S11-STARRED-298,16,11,Regional,RAILWAYS,0.016999999999999998,0.059666666666666666,0.9233333333333333,0.30256666666666665,positive
LS16-S11-STARRED-296,16,11,BJP,URBAN DEVELOPMENT,0.185,0.0105,0.8045,0.019625000000000004,neutral
LS16-S11-STARRED-295,16,11,BJP,EXTERNAL AFFAIRS,0.0345,0.019,0.9465,-0.29295,adversarial
LS16-S11-STARRED-293,16,11,INC,RAILWAYS,0.0,0.111,0.889,0.872,positive
LS16-S11-STARRED-292,16,11,INC,INFORMATION AND BROADCASTING,0.0,0.07,0.93,0.7269,positive
LS16-S11-STARRED-288,16,11,BJP,SPACE,0.0,0.0635,0.9365,0.42955,positive
LS16-S11-STARRED-284,16,11,BJP,ATOMIC ENERGY,0.12333333333333334,0.017333333333333333,0.8593333333333333,0.01576666666666667,neutral
LS16-S11-STARRED-283,16,11,BJP,LAW AND JUSTICE,0.0095,0.0555,0.935,0.4534,positive
LS16-S11-STARRED-281,16,11,BJP,RAILWAYS,0.026,0.0275,0.9465,0.04675,neutral
LS16-S11-STARRED-279,16,11,BJP,AGRICULTURE AND FARMERS WELFARE,0.057,0.092,0.851,0.4767,positive
LS16-S11-STARRED-278,16,11,Left,AGRICULTURE AND FARMERS WELFARE,0.04475,0.03175,0.9235,0.09284999999999999,positive
LS16-S11-STARRED-276,16,11,BJP,HOME AFFAIRS,0.011,0.072,0.917,0.8357,positive
LS16-S11-STARRED-274,16,11,BJP,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.053,0.047,0.9,-0.4201,adversarial
LS16-S11-STARRED-271,16,11,BJP,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.046,0.0175,0.9359999999999999,-0.38915,adversarial
LS16-S11-STARRED-270,16,11,Regional,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.025,0.106,0.868,0.6605,positive
LS16-S11-STARRED-268,16,11,BJP,SOCIAL JUSTICE AND EMPOWERMENT,0.0,0.168,0.832,0.9714,positive
LS16-S11-STARRED-266,16,11,BJP,CHEMICALS AND FERTILIZERS,0.051,0.042,0.906,0.1027,positive
LS16-S11-STARRED-263,16,11,INC,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.0,0.048,0.952,0.6597,positive
LS16-S11-STARRED-262,16,11,BJP,HEAVY INDUSTRIES AND PUBLIC ENTERPRISES,0.024,0.053,0.922,0.4588,positive
LS16-S11-STARRED-261,16,11,BJP,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.032,0.055,0.912,0.2263,positive
LS16-S11-STARRED-260,16,11,INC,HUMAN RESOURCE DEVELOPMENT,0.0,0.02,0.98,0.4404,positive
LS16-S11-STARRED-258,16,11,BJP,HUMAN RESOURCE DEVELOPMENT,0.0,0.119,0.881,0.8519,positive
LS16-S11-STARRED-256,16,11,BJP,PETROLEUM AND NATURAL GAS,0.042,0.05442857142857144,0.9037142857142858,-0.0172,neutral
LS16-S11-STARRED-255,16,11,BJP,CULTURE,0.0,0.103,0.897,0.7845,positive
LS16-S11-STARRED-254,16,11,BJP,HUMAN RESOURCE DEVELOPMENT,0.06,0.019,0.92,-0.6249,adversarial
LS16-S11-STARRED-253,16,11,BJP,PETROLEUM AND NATURAL GAS,0.041,0.061,0.898,0.347,positive
LS16-S11-STARRED-249,16,11,BJP,HUMAN RESOURCE DEVELOPMENT,0.035,0.023,0.942,-0.1027,adversarial
LS16-S11-STARRED-246,16,11,BJP,PETROLEUM AND NATURAL GAS,0.0,0.172,0.828,0.9445,positive
LS16-S11-STARRED-245,16,11,BJP,"MICRO,SMALL AND MEDIUM ENTERPRISES",0.051666666666666666,0.033,0.9153333333333333,0.09060000000000001,positive
LS16-S11-STARRED-239,16,11,BJP,HEALTH AND FAMILY WELFARE,0.016,0.064,0.92,0.7351,positive
LS16-S11-STARRED-235,16,11,INC,DEFENCE,0.0,0.14,0.86,0.9639,positive
LS16-S11-STARRED-234,16,11,BJP,FINANCE,0.09,0.0575,0.8525,0.21565,positive
LS16-S11-STARRED-227,16,11,Regional,HEALTH AND FAMILY WELFARE,0.09675,0.03025,0.873,0.11835000000000001,positive
LS16-S11-STARRED-225,16,11,BJP,FINANCE,0.014,0.03,0.956,0.28595,positive
LS16-S11-STARRED-222,16,11,BJP,HEALTH AND FAMILY WELFARE,0.022,0.026,0.952,0.1027,positive
LS16-S11-STARRED-218,16,11,Regional,NEW AND RENEWABLE ENERGY,0.13266666666666668,0.019,0.8483333333333333,0.0,neutral
LS16-S11-STARRED-217,16,11,BJP,DRINKING WATER AND SANITATION,0.0,0.092,0.908,0.743,positive
LS16-S11-STARRED-215,16,11,BJP,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",0.035,0.09375,0.87125,0.242025,positive
LS16-S11-STARRED-214,16,11,INC,ROAD TRANSPORT AND HIGHWAYS,0.0,0.0675,0.9325,0.4716,positive
LS16-S11-STARRED-213,16,11,BJP,NEW AND RENEWABLE ENERGY,0.0,0.114,0.886,0.7804,positive
LS16-S11-STARRED-210,16,11,BJP,POWER,0.098,0.034,0.868,-0.6486,adversarial
LS16-S11-STARRED-207,16,11,Regional,ROAD TRANSPORT AND HIGHWAYS,0.0,0.0,1.0,0.0,neutral
LS16-S11-STARRED-206,16,11,TDP,ROAD TRANSPORT AND HIGHWAYS,0.0,0.091,0.909,0.8967,positive
LS16-S11-STARRED-203,16,11,BJP,POWER,0.022,0.028,0.95,0.1531,positive
LS16-S11-STARRED-202,16,11,Regional,POWER,0.0,0.0605,0.9395,0.2202,positive
LS16-S11-STARRED-199,16,11,INC,RAILWAYS,0.0,0.0365,0.9635,0.2202,positive
LS16-S11-STARRED-197,16,11,BJP,RAILWAYS,0.142,0.03266666666666667,0.8253333333333334,0.05093333333333335,positive
LS16-S11-STARRED-196,16,11,BJP,LAW AND JUSTICE,0.06849999999999999,0.2325,0.6990000000000001,0.8322,positive
LS16-S11-STARRED-195,16,11,BJP,RAILWAYS,0.0,0.051,0.949,0.4404,positive
LS16-S11-STARRED-189,16,11,BJP,RAILWAYS,0.0,0.034,0.966,0.4404,positive
LS16-S11-STARRED-186,16,11,BJP,EARTH SCIENCES,0.0846,0.0158,0.8996000000000001,0.10432000000000001,positive
LS16-S11-STARRED-184,16,11,INC,EXTERNAL AFFAIRS,0.0,0.035,0.9650000000000001,0.3454,positive
LS16-S11-STARRED-165,16,11,INC,CHEMICALS AND FERTILIZERS,0.151,0.023666666666666666,0.8250000000000001,0.12826666666666667,positive
LS16-S11-STARRED-163,16,11,Regional,CHEMICALS AND FERTILIZERS,0.031,0.06,0.909,0.3818,positive
LS16-S11-STARRED-158,16,11,Regional,FINANCE,0.027,0.161,0.812,0.9313,positive
LS16-S11-STARRED-154,16,11,INC,WOMEN AND CHILD DEVELOPMENT,0.0814,0.0174,0.9012,0.057699999999999994,positive
LS16-S11-STARRED-148,16,11,Regional,HEALTH AND FAMILY WELFARE,0.0,0.065,0.935,0.3982,positive
LS16-S11-STARRED-146,16,11,BJP,HEALTH AND FAMILY WELFARE,0.0,0.085,0.915,0.8074,positive
LS16-S11-STARRED-145,16,11,BJP,HEALTH AND FAMILY WELFARE,0.078,0.098,0.824,0.0772,positive
LS16-S11-STARRED-144,16,11,INC,FINANCE,0.1032,0.0194,0.8774,-0.12008,adversarial
LS16-S11-STARRED-143,16,11,BJP,DEFENCE,0.023,0.175,0.8015,0.54175,positive
LS16-S11-STARRED-141,16,11,BJP,HEALTH AND FAMILY WELFARE,0.032,0.129,0.839,0.8126,positive
LS16-S11-STARRED-136,16,11,Regional,ROAD TRANSPORT AND HIGHWAYS,0.0,0.051,0.949,0.7783,positive
LS16-S11-STARRED-133,16,11,INC,DRINKING WATER AND SANITATION,0.065,0.133,0.803,0.6249,positive
LS16-S11-STARRED-130,16,11,INC,POWER,0.015,0.041,0.943,0.5574,positive
LS16-S11-STARRED-129,16,11,BJP,DRINKING WATER AND SANITATION,0.0055,0.0385,0.956,0.4329,positive
LS16-S11-STARRED-127,16,11,INC,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",0.042,0.041,0.917,-0.0516,adversarial
LS16-S11-STARRED-124,16,11,BJP,RURAL DEVELOPMENT,0.0,0.043,0.957,0.5994,positive
LS16-S11-STARRED-123,16,11,BJP,MINES,0.0,0.079,0.921,0.6124,positive
LS16-S11-STARRED-120,16,11,Regional,DRINKING WATER AND SANITATION,0.0,0.098,0.902,0.891,positive
LS16-S11-STARRED-118,16,11,BJP,ROAD TRANSPORT AND HIGHWAYS,0.0145,0.0775,0.908,0.3389,positive
LS16-S11-STARRED-117,16,11,BJP,TEXTILES,0.0145,0.028,0.9575,0.125,positive
LS16-S11-STARRED-116,16,11,INC,ROAD TRANSPORT AND HIGHWAYS,0.14075,0.00875,0.8507500000000001,-0.21860000000000002,adversarial
LS16-S11-STARRED-114,16,11,BJP,SHIPPING,0.0,0.109,0.891,0.8221,positive
LS16-S11-STARRED-113,16,11,BJP,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",0.042,0.025,0.933,-0.25,adversarial
LS16-S11-STARRED-112,16,11,Regional,RURAL DEVELOPMENT,0.0,0.06,0.94,0.6369,positive
LS16-S11-STARRED-110,16,11,BJP,ROAD TRANSPORT AND HIGHWAYS,0.12333333333333334,0.011000000000000001,0.8656666666666667,0.004066666666666663,neutral
LS16-S11-STARRED-105,16,11,BJP,CIVIL AVIATION,0.11320000000000001,0.0334,0.8534,-0.018380000000000007,neutral
LS16-S11-STARRED-103,16,11,BJP,COAL,0.031,0.043,0.926,0.34,positive
LS16-S11-STARRED-100,16,11,Regional,MINORITY AFFAIRS,0.0,0.031,0.969,0.4404,positive
LS16-S11-STARRED-97,16,11,BJP,COMMUNICATIONS,0.0,0.0375,0.9625,0.3062,positive
LS16-S11-STARRED-96,16,11,BJP,EARTH SCIENCES,0.247,0.0155,0.7375,0.05780000000000002,positive
LS16-S11-STARRED-95,16,11,TDP,EXTERNAL AFFAIRS,0.023999999999999997,0.023999999999999997,0.952,0.0,neutral
LS16-S11-STARRED-92,16,11,BJP,RAILWAYS,0.0,0.0145,0.9855,0.24695,positive
LS16-S11-STARRED-91,16,11,Regional,ATOMIC ENERGY,0.0,0.027,0.973,0.2553,positive
LS16-S11-STARRED-89,16,11,BJP,RAILWAYS,0.0,0.066,0.934,0.6705,positive
LS16-S11-STARRED-81,16,11,Regional,PLANNING,0.102,0.024999999999999998,0.8729999999999999,0.16679999999999998,positive
LS16-S11-STARRED-78,16,11,Regional,AGRICULTURE AND FARMERS WELFARE,0.03933333333333333,0.04699999999999999,0.9136666666666667,0.1473,positive
LS16-S11-STARRED-76,16,11,BJP,AGRICULTURE AND FARMERS WELFARE,0.0,0.063,0.937,0.6705,positive
LS16-S11-STARRED-74,16,11,BJP,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.018,0.184,0.797,0.9623,positive
LS16-S11-STARRED-71,16,11,INC,AGRICULTURE AND FARMERS WELFARE,0.065,0.016666666666666666,0.9183333333333333,-0.36116666666666664,adversarial
LS16-S11-STARRED-70,16,11,BJP,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.024,0.029,0.947,0.128,positive
LS16-S11-STARRED-69,16,11,BJP,AGRICULTURE AND FARMERS WELFARE,0.053,0.03366666666666667,0.9133333333333334,0.1024,positive
LS16-S11-STARRED-68,16,11,BJP,"CONSUMER AFFAIRS, FOOD AND PUBLIC DISTRIBUTION",0.026,0.045,0.929,0.1828,positive
LS16-S11-STARRED-65,16,11,BJP,"ENVIRONMENT,  FORESTS AND CLIMATE CHANGE",0.042,0.069,0.889,0.4019,positive
LS16-S11-STARRED-63,16,11,BJP,FOOD PROCESSING INDUSTRIES,0.024,0.054,0.921,0.3182,positive
LS16-S11-STARRED-61,16,11,BJP,AGRICULTURE AND FARMERS WELFARE,0.042749999999999996,0.0165,0.94075,0.003049999999999997,neutral
LS16-S11-STARRED-60,16,11,BJP,COMMERCE AND INDUSTRY,0.0435,0.0955,0.8605,0.45535,positive
LS16-S11-STARRED-59,16,11,BJP,TOURISM,0.0,0.057,0.943,0.6597,positive
LS16-S11-STARRED-58,16,11,Left,LABOUR AND EMPLOYMENT,0.0,0.057,0.943,0.7428,positive
LS16-S11-STARRED-54,16,11,BJP,PETROLEUM AND NATURAL GAS,0.02,0.065,0.915,0.6289,positive
LS16-S11-STARRED-53,16,11,INC,LABOUR AND EMPLOYMENT,0.041,0.081,0.878,0.7867,positive
LS16-S11-STARRED-46,16,11,BJP,CULTURE,0.0,0.144,0.856,0.9274,positive
LS16-S11-STARRED-43,16,11,INC,LABOUR AND EMPLOYMENT,0.0,0.042,0.958,0.6808,positive
LS16-S11-STARRED-42,16,11,BJP,"MICRO,SMALL AND MEDIUM ENTERPRISES",0.0,0.089,0.911,0.8658,positive
LS16-S11-STARRED-35,16,11,BJP,DEFENCE,0.0,0.038,0.962,0.38015,positive
LS16-S11-STARRED-33,16,11,BJP,HEALTH AND FAMILY WELFARE,0.025,0.086,0.89,0.659,positive
LS16-S11-STARRED-31,16,11,INC,FINANCE,0.0,0.081,0.919,0.6705,positive
LS16-S11-STARRED-30,16,11,BJP,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",0.021,0.095,0.884,0.7351,positive
LS16-S11-STARRED-28,16,11,BJP,FINANCE,0.097,0.0335,0.8694999999999999,-0.37195,adversarial
LS16-S11-STARRED-27,16,11,Shiv Sena,CORPORATE AFFAIRS,0.037,0.044,0.919,0.204,positive
LS16-S11-STARRED-26,16,11,BJP,FINANCE,0.0,0.029,0.971,0.3243,positive
LS16-S11-STARRED-25,16,11,BJP,FINANCE,0.10650000000000001,0.096,0.798,-0.29875,adversarial
LS16-S11-STARRED-23,16,11,BJP,HEALTH AND FAMILY WELFARE,0.076,0.034,0.89,-0.3818,adversarial
LS16-S11-STARRED-22,16,11,BJP,DEFENCE,0.024666666666666667,0.038,0.9373333333333335,0.1295,positive
LS16-S11-STARRED-21,16,11,BJP,FINANCE,0.0,0.051,0.949,0.4939,positive
LS16-S11-STARRED-18,16,11,Regional,MINES,0.082,0.045,0.873,-0.6369,adversarial
LS16-S11-STARRED-16,16,11,BJP,POWER,0.039,0.064,0.897,0.5106,positive
LS16-S11-STARRED-15,16,11,BJP,POWER,0.0,0.036,0.964,0.401,positive
LS16-S11-STARRED-12,16,11,BJP,YOUTH AFFAIRS AND SPORTS,0.04466666666666667,0.035333333333333335,0.92,0.07806666666666666,positive
LS16-S11-STARRED-9,16,11,BJP,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",0.028,0.045,0.927,0.1779,positive
LS16-S11-STARRED-8,16,11,BJP,TEXTILES,0.0,0.072,0.928,0.7346,positive
LS16-S11-STARRED-6,16,11,BJP,POWER,0.0,0.037,0.963,0.4404,positive
LS16-S11-STARRED-5,16,11,BJP,RURAL DEVELOPMENT,0.015,0.0275,0.9575,0.20755,positive
LS16-S11-STARRED-4,16,11,BJP,POWER,0.0325,0.032,0.9355,-0.148,adversarial
LS16-S11-STARRED-3,16,11,BJP,ROAD TRANSPORT AND HIGHWAYS,0.0,0.066,0.934,0.7184,positive
LS16-S11-STARRED-1,16,11,BJP,CIVIL AVIATION,0.0,0.073,0.9269999999999999,0.27371999999999996,positive
LS16-S12-STARRED-380,16,12,BJP,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",0.0,0.0505,0.9495,0.39225,positive
LS16-S12-STARRED-376,16,12,BJP,"AYURVEDA,YOGA & NATUROPATHY,UNANI,SIDDHA AND HOMEOPATHY (AYUSH)",0.0,0.066,0.934,0.743,positive
LS16-S12-STARRED-375,16,12,Regional,DEFENCE,0.0,0.096,0.904,0.4471,positive
LS16-S12-STARRED-373,16,12,BJP,CORPORATE AFFAIRS,0.019,0.048,0.933,0.4767,positive
LS16-S12-STARRED-372,16,12,INC,FINANCE,0.0,0.079,0.921,0.8374,positive
LS16-S12-STARRED-369,16,12,BJP,FINANCE,0.0,0.065,0.935,0.5994,positive
LS16-S12-STARRED-364,16,12,BJP,DEFENCE,0.005,0.0455,0.9495,0.4482,positive
LS16-S12-STARRED-363,16,12,BJP,CORPORATE AFFAIRS,0.0455,0.076,0.878,0.25895,positive
LS16-S12-STARRED-362,16,12,BJP,FINANCE,0.02,0.062,0.918,0.5859,positive
LS16-S12-STARRED-361,16,12,BJP,DEFENCE,0.0,0.073,0.927,0.8842,positive
LS16-S12-STARRED-360,16,12,BJP,DRINKING WATER AND SANITATION,0.0,0.031,0.969,0.4404,positive
LS16-S12-STARRED-358,16,12,BJP,PANCHAYATI RAJ,0.123,0.018,0.859,-0.0030999999999999917,neutral
LS16-S12-STARRED-357,16,12,BJP,MINES,0.029,0.023,0.948,0.0772,positive
LS16-S12-STARRED-354,16,12,Left,CIVIL AVIATION,0.0,0.048,0.952,0.4404,positive
LS16-S12-STARRED-352,16,12,BJP,CIVIL AVIATION,0.092,0.0155,0.8925,0.011099999999999999,neutral
LS16-S12-STARRED-346,16,12,BJP,ROAD TRANSPORT AND HIGHWAYS,0.149,0.011333333333333334,0.8396666666666667,-0.2828333333333333,adversarial
LS16-S12-STARRED-345,16,12,Regional,NEW AND RENEWABLE ENERGY,0.12333333333333334,0.067,0.8096666666666666,0.13549999999999998,positive
LS16-S12-STARRED-344,16,12,BJP,YOUTH AFFAIRS AND SPORTS,0.0,0.039,0.961,0.4404,positive
LS16-S12-STARRED-342,16,12,BJP,"WATER RESOURCES, RIVER DEVELOPMENT AND GANAGA REJUVENATION",0.036199999999999996,0.0128,0.951,0.022160000000000003,neutral
LS16-S12-STARRED-340,16,12,BJP,RAILWAYS,0.1456,0.0436,0.8108000000000001,-0.09269999999999999,adversarial
LS16-S12-STARRED-333,16,12,BJP,LAW AND JUSTICE,0.017333333333333333,0.065,0.9176666666666667,0.08860000000000001,positive
LS16-S12-STARRED-331,16,12,BJP,COMMUNICATIONS,0.0,0.0165,0.9835,0.2202,positive
LS16-S12-STARRED-330,16,12,AAP,LAW AND JUSTICE,0.0,0.024999999999999998,0.975,0.26416666666666666,positive
LS16-S12-STARRED-328,16,12,INC,SKILL DEVELOPMENT AND ENTREPRENEURSHIP,0.032,0.03,0.938,-0.0516,adversarial
LS16-S12-STARRED-327,16,12,BJP,EXTERNAL AFFAIRS,0.02,0.0515,0.9279999999999999,0.20095,positive
